name,host,acc,start,end,eval,qstart,qend,strand,cit,lineage
EBLL-Cultervirus.33-MyoBra,Myotis_brandtii,NW_005268011.1,2,636,3.43E-21,442,1650,-,,EBLL32
EBLL-Cultervirus.34-MyoDav,Myotis_davidii,NW_006360178.1,1,672,7.23E-34,970,1200,-,,EBLL33
EBLL-Carbovirus.35-DesRot,Desmodus_rotundus,NW_020093387.1,14446986,14452170,7.28E-84,29,1574,+,,EBLL34
EBLL-Carbovirus.35-EptFus,Eptesicus_fuscus,NW_007370691.1,7457327,7459694,5.57E-30,39,730,+,,EBLL34
EBLL-Carbovirus.35-MinNat,Miniopterus_natalensis,NW_015504992.1,2090466,2091826,3.22E-36,30,494,+,,EBLL34
EBLL-Carbovirus.35-MyoBra,Myotis_brandtii,NW_005354632.1,2802690,2804950,1.59E-74,45,686,-,,EBLL34
EBLL-Carbovirus.35-MyoDav,Myotis_davidii,NW_006290034.1,7337089,7339446,8.63E-77,37,953,+,,EBLL34
EBLL-Carbovirus.35-MyoLuc,Myotis_lucifugus,NW_005871149.1,1502648,1504657,8.45E-80,158,953,-,,EBLL34
EBLL-Cultervirus.36-MyoBra,Myotis_brandtii,NW_005358369.1,698077,702235,9.16E-164,30,1496,-,,EBLL35
EBLL-Cultervirus.36-MyoBra,Myotis_brandtii,NW_005358369.1,705254,709430,2.48E-99,45,1330,-,,EBLL35
EBLL-Cultervirus.36-MyoBra,Myotis_brandtii,NW_005358369.1,711691,718465,3.41E-124,344,1585,-,,EBLL35
EBLL-Cultervirus.36-MyoBra,Myotis_brandtii,NW_005358369.1,721068,721677,1.58E-21,354,557,-,,EBLL35
EBLL-Cultervirus.36-MyoBra,Myotis_brandtii,NW_005358369.1,729696,731272,5.71E-68,161,698,-,,EBLL35
EBLL-Cultervirus.36-MyoBra,Myotis_brandtii,NW_005358369.1,734522,734935,4.88E-07,1,176,-,,EBLL35
EBLL-Cultervirus.36-MyoDav,Myotis_davidii,NW_006293003.1,1657558,1664782,4.05E-128,174,1585,+,,EBLL35
EBLL-Cultervirus.36-MyoDav,Myotis_davidii,NW_006293003.1,1668467,1669223,3.58E-37,917,1430,+,myEBLL-3,EBLL35
EBLL-Cultervirus.36-MyoLuc,Myotis_lucifugus,NW_005871615.1,106696,111020,2.31E-91,45,1514,-,,EBLL35
EBLL-Cultervirus.36-MyoLuc,Myotis_lucifugus,NW_005871615.1,113573,121807,2.01E-126,174,1585,-,myEBLL-5,EBLL35
EBLL-Cultervirus.36-MyoLuc,Myotis_lucifugus,NW_005871615.1,125280,125692,9.48E-05,1,176,-,,EBLL35
EBLL-Cultervirus.36-MyoLuc,Myotis_lucifugus,NW_005871615.1,91588,92179,1.82E-31,1045,1431,-,,EBLL35
EBLL-Carbovirus.37-LoxAfr,Loxodonta_africana,NW_003573450.1,19799928,19800781,1.93E-09,1046,1334,+,,EBLL36
EBLL-Carbovirus.38-TriMan,Trichechus_manatus_latirostris,NW_004445375.1,487,951,2.14E-27,1118,1274,-,,EBLL37
EBLL-Carbovirus.39-OryAfe,Orycteropus_afer_afer,NW_006921822.1,4717003,4717496,2.01E-07,1002,1271,-,,EBLL38
EBLL-Orthobornavirus.40-TriMan,Trichechus_manatus_latirostris,NW_004443955.1,22289699,22289970,1.42E-06,27,122,-,,EBLL39
EBLL-Carbovirus.41-PhaCin,Phascolarctos_cinereus,NW_018344055.1,9089562,9090855,1.79E-30,334,965,+,,EBLL40
EBLL-Carbovirus.42-SarHar,Sarcophilus_harrisii,NW_003831658.1,623518,624327,1.98E-21,120,451,+,,EBLL41
EBLL-Carbovirus.43-SarHar,Sarcophilus_harrisii,NW_003823188.1,55709,59281,6.27E-93,1,1314,+,,EBLL42
EBLL-Carbovirus.44-SarHar,Sarcophilus_harrisii,NW_003843688.1,2288138,2289568,2.37E-15,622,1333,+,,EBLL43
EBLL-Carbovirus.45-SarHar,Sarcophilus_harrisii,NW_003831730.1,322916,325985,4.23E-115,45,1054,-,,EBLL44
EBLL-Orthobornavirus.46-CalAnn,Calypte_anna,NW_007620826.1,6060329,6062175,6.89E-83,45,688,+,,EBLL45
